time,open,high,low,close,volume
2025-06-05 06:38:00,10070.88,10099.84,10061.45,10073.42,238
2025-06-05 06:39:00,10072.71,10092.64,10059.83,10077.02,454
2025-06-05 06:40:00,10064.42,10084.5,10052.18,10058.64,139
2025-06-05 06:41:00,10122.73,10140.06,10109.32,10119.37,295
2025-06-05 06:42:00,10135.04,10159.62,10120.13,10128.4,274
2025-06-05 06:43:00,10120.16,10142.76,10114.4,10139.56,116
2025-06-05 06:44:00,10151.14,10168.62,10123.5,10159.44,363
2025-06-05 06:45:00,10112.62,10125.34,10087.98,10110.57,309
2025-06-05 06:46:00,10080.15,10107.96,10073.69,10078.25,418
2025-06-05 06:47:00,10044.58,10066.39,10026.49,10034.61,187
2025-06-05 06:48:00,9998.39,10018.44,9989.88,10011.81,200
2025-06-05 06:49:00,10024.65,10043.28,10001.69,10028.95,133
2025-06-05 06:50:00,10028.69,10035.71,10016.84,10026.79,305
2025-06-05 06:51:00,9971.9,9998.43,9954.08,9957.09,312
2025-06-05 06:52:00,9963.38,9987.87,9956.65,9981.97,302
2025-06-05 06:53:00,9964.1,9992.02,9950.08,9988.91,361
2025-06-05 06:54:00,9926.51,9949.71,9898.09,9935.74,3104
2025-06-05 06:55:00,9921.39,9947.33,9901.49,9905.73,319
2025-06-05 06:56:00,9913.13,9921.32,9900.77,9902.05,488
2025-06-05 06:57:00,9947.23,9966.73,9941.71,9961.28,1179
2025-06-05 06:58:00,9937.17,9962.88,9912.73,9952.02,461
2025-06-05 06:59:00,9924.55,9944.47,9908.6,9939.56,311
2025-06-05 07:00:00,9902.51,9914.1,9877.29,9899.85,237
2025-06-05 07:01:00,9889.93,9915.1,9879.69,9909.74,342
2025-06-05 07:02:00,9895.53,9901.71,9872.76,9899.67,201
2025-06-05 07:03:00,9898.36,9915.4,9872.59,9876.42,386
2025-06-05 07:04:00,9888.21,9917.95,9862.45,9895.59,144
2025-06-05 07:05:00,9859.58,9887.54,9837.29,9842.49,165
2025-06-05 07:06:00,9878.43,9894.59,9865.63,9889.97,422
2025-06-05 07:07:00,9790.85,9807.04,9777.42,9789.56,353
2025-06-05 07:08:00,9812.84,9835.12,9788.18,9819.22,409
2025-06-05 07:09:00,9814.23,9820.26,9804.39,9819.87,430
2025-06-05 07:10:00,9770.88,9799.09,9755.96,9765.55,366
2025-06-05 07:11:00,9776.14,9786.64,9763.86,9780.13,224
2025-06-05 07:12:00,9784.98,9807.63,9760.62,9795.4,101
2025-06-05 07:13:00,9768.64,9793.44,9762.86,9779.47,351
2025-06-05 07:14:00,9724.26,9730.84,9698.4,9700.73,308
2025-06-05 07:15:00,9732.54,9739.36,9719.64,9724.15,369
2025-06-05 07:16:00,9778.12,9789.07,9772.07,9784.24,371
2025-06-05 07:17:00,9789.95,9815.77,9766.84,9812.26,429
2025-06-05 07:18:00,9785.16,9798.62,9771.15,9791.96,296
2025-06-05 07:19:00,9757.42,9769.4,9750.23,9757.44,359
2025-06-05 07:20:00,9743.85,9760.78,9715.65,9732.46,444
2025-06-05 07:21:00,9743.05,9772.92,9714.04,9763.68,106
2025-06-05 07:22:00,9732.04,9744.81,9717.61,9738.42,396
2025-06-05 07:23:00,9718.44,9738.11,9707.54,9733.02,330
2025-06-05 07:24:00,9713.65,9721.82,9707.78,9709.53,340
2025-06-05 07:25:00,9728.83,9750.18,9717.53,9723.59,128
2025-06-05 07:26:00,9762.53,9786.41,9752.13,9764.95,316
2025-06-05 07:27:00,9732.15,9760.93,9714.24,9722.52,188
2025-06-05 07:28:00,9741.63,9767.5,9719.8,9758.31,238
2025-06-05 07:29:00,9812.55,9832.58,9803.33,9812.02,205
2025-06-05 07:30:00,9769.88,9779.66,9764.69,9767.1,856
2025-06-05 07:31:00,9763.71,9772.49,9756.66,9764.67,239
2025-06-05 07:32:00,9723.94,9738.63,9704.18,9716.46,169
2025-06-05 07:33:00,9720.55,9739.04,9697.25,9697.99,272
2025-06-05 07:34:00,9780.27,9795.43,9753.24,9794.01,340
2025-06-05 07:35:00,9767.66,9777.72,9742.95,9751.04,478
2025-06-05 07:36:00,9802.96,9812.94,9782.7,9807.45,291
2025-06-05 07:37:00,9804.8,9821.85,9781.91,9808.88,439
2025-06-05 07:38:00,9811.66,9831.71,9801.47,9826.24,406
2025-06-05 07:39:00,9777.57,9805.72,9763.22,9789.28,399
2025-06-05 07:40:00,9683.04,9690.88,9671.3,9678.34,251
2025-06-05 07:41:00,9646.08,9675.27,9633.1,9657.57,432
2025-06-05 07:42:00,9682.5,9689.56,9671.97,9686.62,278
2025-06-05 07:43:00,9694.67,9716.62,9667.15,9684.57,148
2025-06-05 07:44:00,9693.64,9698.84,9665.84,9692.67,265
2025-06-05 07:45:00,9705.0,9734.05,9698.62,9721.71,472
2025-06-05 07:46:00,9665.57,9675.29,9643.09,9662.55,223
2025-06-05 07:47:00,9688.33,9713.39,9677.96,9683.9,292
2025-06-05 07:48:00,9678.87,9708.6,9669.6,9704.63,350
2025-06-05 07:49:00,9684.04,9702.0,9677.38,9691.15,428
2025-06-05 07:50:00,9713.44,9729.65,9699.44,9706.38,323
2025-06-05 07:51:00,9723.25,9731.12,9709.12,9730.2,367
2025-06-05 07:52:00,9682.09,9694.04,9666.35,9675.58,167
2025-06-05 07:53:00,9677.94,9697.8,9671.01,9677.95,2282
2025-06-05 07:54:00,9716.06,9732.31,9705.4,9712.31,286
2025-06-05 07:55:00,9733.51,9745.1,9726.91,9743.37,212
2025-06-05 07:56:00,9759.8,9780.32,9750.94,9754.57,176
2025-06-05 07:57:00,9716.97,9731.93,9697.32,9729.19,277
2025-06-05 07:58:00,9686.03,9694.18,9679.84,9681.88,286
2025-06-05 07:59:00,9785.56,9806.38,9759.19,9783.02,219
2025-06-05 08:00:00,9799.83,9820.33,9789.72,9790.17,408
2025-06-05 08:01:00,9786.65,9805.53,9774.15,9775.78,153
2025-06-05 08:02:00,9785.95,9793.49,9765.42,9766.79,309
2025-06-05 08:03:00,9842.48,9863.09,9836.38,9854.32,281
2025-06-05 08:04:00,9864.31,9885.29,9848.44,9877.07,172
2025-06-05 08:05:00,9849.27,9860.78,9840.99,9841.64,131
2025-06-05 08:06:00,9898.65,9921.57,9883.69,9910.57,333
2025-06-05 08:07:00,9896.69,9908.71,9887.44,9898.98,497
2025-06-05 08:08:00,9894.78,9922.96,9879.79,9893.69,356
2025-06-05 08:09:00,9967.34,9972.35,9954.3,9966.49,192
2025-06-05 08:10:00,9955.35,9976.51,9948.13,9953.0,440
2025-06-05 08:11:00,9951.63,9981.24,9937.82,9948.25,438
2025-06-05 08:12:00,9956.52,9983.11,9926.96,9975.71,233
2025-06-05 08:13:00,9998.0,10016.89,9983.05,9991.89,244
2025-06-05 08:14:00,10031.44,10042.07,10018.68,10040.05,172
2025-06-05 08:15:00,10055.88,10082.0,10036.76,10039.59,100
2025-06-05 08:16:00,10074.87,10101.53,10066.84,10087.49,187
2025-06-05 08:17:00,10074.02,10085.62,10062.74,10070.78,161
2025-06-05 08:18:00,10103.65,10129.59,10085.08,10106.76,127
2025-06-05 08:19:00,10092.02,10111.47,10071.59,10103.16,322
2025-06-05 08:20:00,10106.31,10132.5,10090.07,10127.3,261
2025-06-05 08:21:00,10193.58,10214.36,10169.98,10181.03,409
2025-06-05 08:22:00,10217.07,10240.22,10205.09,10208.49,920
2025-06-05 08:23:00,10229.02,10242.4,10203.23,10229.96,367
2025-06-05 08:24:00,10229.26,10241.32,10223.44,10235.88,496
2025-06-05 08:25:00,10191.37,10215.45,10176.51,10176.68,316
2025-06-05 08:26:00,10205.22,10232.5,10198.2,10231.47,455
2025-06-05 08:27:00,10177.91,10196.03,10172.03,10193.98,460
2025-06-05 08:28:00,10192.22,10210.25,10185.89,10192.24,382
2025-06-05 08:29:00,10194.8,10216.89,10168.89,10181.96,327
2025-06-05 08:30:00,10192.12,10207.68,10179.38,10191.43,287
2025-06-05 08:31:00,10148.92,10176.91,10139.21,10174.12,416
2025-06-05 08:32:00,10139.37,10162.46,10133.4,10138.28,446
2025-06-05 08:33:00,10177.85,10184.6,10159.18,10177.89,428
2025-06-05 08:34:00,10116.94,10134.37,10089.61,10099.87,482
2025-06-05 08:35:00,10106.91,10117.73,10082.09,10097.49,470
2025-06-05 08:36:00,10101.44,10111.68,10084.62,10089.51,182
2025-06-05 08:37:00,10093.38,10106.53,10082.19,10095.14,339
2025-06-05 08:38:00,10082.48,10097.99,10076.02,10086.9,457
2025-06-05 08:39:00,10071.08,10080.09,10064.31,10064.61,289
2025-06-05 08:40:00,10066.26,10082.95,10053.94,10079.06,354
2025-06-05 08:41:00,10074.82,10089.49,10056.24,10076.44,215
2025-06-05 08:42:00,10092.56,10105.24,10070.76,10103.74,361
2025-06-05 08:43:00,10083.87,10101.36,10077.2,10098.88,274
2025-06-05 08:44:00,10029.84,10053.39,10000.86,10032.3,443
2025-06-05 08:45:00,10013.18,10035.17,9997.37,10013.86,289
2025-06-05 08:46:00,10011.63,10026.65,9981.7,9995.0,198
2025-06-05 08:47:00,10032.47,10041.81,10006.13,10021.31,127
2025-06-05 08:48:00,10051.28,10058.96,10026.69,10036.26,264
2025-06-05 08:49:00,10053.27,10066.0,10046.28,10056.56,368
2025-06-05 08:50:00,10056.45,10077.13,10033.84,10057.25,373
2025-06-05 08:51:00,10121.32,10149.87,10091.47,10094.98,459
2025-06-05 08:52:00,10094.74,10107.81,10070.45,10078.1,423
2025-06-05 08:53:00,10048.15,10062.08,10018.64,10060.37,146
2025-06-05 08:54:00,10045.4,10061.31,10016.32,10043.1,470
2025-06-05 08:55:00,10056.84,10084.74,10035.83,10048.37,212
2025-06-05 08:56:00,10037.23,10050.96,10022.12,10048.63,454
2025-06-05 08:57:00,10042.57,10062.51,10013.27,10036.38,239
2025-06-05 08:58:00,9964.59,9972.1,9953.57,9964.04,301
2025-06-05 08:59:00,9989.43,10013.99,9969.93,10011.84,246
2025-06-05 09:00:00,10007.56,10024.27,10000.93,10005.44,161
2025-06-05 09:01:00,10013.4,10024.7,9991.71,10009.37,183
2025-06-05 09:02:00,9961.45,9971.62,9933.26,9945.79,1540
2025-06-05 09:03:00,9961.98,9968.72,9951.22,9966.64,141
2025-06-05 09:04:00,9945.14,9951.6,9937.19,9939.06,171
2025-06-05 09:05:00,9970.12,9983.0,9963.14,9966.62,190
2025-06-05 09:06:00,9973.71,9994.59,9957.75,9962.55,297
2025-06-05 09:07:00,9957.0,9981.5,9948.05,9956.39,160
2025-06-05 09:08:00,9931.36,9947.57,9926.02,9937.66,280
2025-06-05 09:09:00,9928.93,9947.83,9906.18,9928.24,111
2025-06-05 09:10:00,9959.11,9979.97,9934.1,9959.94,270
2025-06-05 09:11:00,9943.3,9960.35,9932.75,9946.51,358
2025-06-05 09:12:00,9924.31,9946.48,9898.41,9902.65,425
2025-06-05 09:13:00,9932.41,9951.59,9902.77,9922.97,328
2025-06-05 09:14:00,9935.78,9961.83,9911.39,9941.05,258
2025-06-05 09:15:00,9974.7,9998.16,9947.75,9990.97,129
2025-06-05 09:16:00,9974.72,10003.09,9960.88,9966.53,276
2025-06-05 09:17:00,9989.03,10008.98,9966.69,9997.05,484
2025-06-05 09:18:00,10009.42,10030.37,9989.38,9993.78,322
2025-06-05 09:19:00,10012.12,10038.62,9991.79,10011.13,406
2025-06-05 09:20:00,10007.83,10020.54,9996.95,10005.1,223
2025-06-05 09:21:00,10022.76,10046.45,10013.13,10036.5,321
2025-06-05 09:22:00,10071.33,10080.56,10063.17,10072.84,393
2025-06-05 09:23:00,10055.86,10082.7,10037.15,10070.93,200
2025-06-05 09:24:00,10066.99,10091.67,10058.0,10060.71,357
2025-06-05 09:25:00,10071.57,10096.63,10060.47,10092.93,165
2025-06-05 09:26:00,10018.4,10036.13,10008.59,10029.11,159
2025-06-05 09:27:00,9983.04,9997.78,9964.71,9965.38,411
2025-06-05 09:28:00,9983.33,9993.48,9968.8,9981.33,419
2025-06-05 09:29:00,9981.93,10007.58,9963.17,10000.86,301
2025-06-05 09:30:00,9941.45,9953.27,9919.5,9925.25,320
2025-06-05 09:31:00,9938.95,9957.23,9924.77,9927.64,174
2025-06-05 09:32:00,9976.99,9994.03,9959.4,9971.8,111
2025-06-05 09:33:00,9977.8,9994.75,9949.06,9966.26,1304
2025-06-05 09:34:00,9952.28,9980.95,9942.23,9977.12,157
2025-06-05 09:35:00,9952.33,9972.73,9940.95,9952.38,471
2025-06-05 09:36:00,9954.92,9961.14,9949.43,9950.34,387
2025-06-05 09:37:00,9972.78,9987.61,9964.87,9964.99,122
2025-06-05 09:38:00,10042.25,10058.47,10028.92,10048.69,266
2025-06-05 09:39:00,10058.07,10065.32,10031.26,10049.54,222
2025-06-05 09:40:00,10057.61,10073.94,10048.74,10052.79,475
2025-06-05 09:41:00,10095.67,10120.79,10073.98,10075.98,460
2025-06-05 09:42:00,10089.59,10095.51,10070.09,10087.12,165
2025-06-05 09:43:00,10096.34,10104.33,10067.42,10087.71,112
2025-06-05 09:44:00,10091.73,10117.59,10074.84,10116.12,335
2025-06-05 09:45:00,10113.18,10130.05,10095.35,10102.21,495
2025-06-05 09:46:00,10108.18,10120.01,10084.38,10108.22,199
2025-06-05 09:47:00,10155.15,10163.8,10130.62,10151.24,273
2025-06-05 09:48:00,10202.3,10211.92,10176.01,10198.19,272
2025-06-05 09:49:00,10150.86,10169.52,10140.96,10165.91,2216
2025-06-05 09:50:00,10142.14,10151.99,10115.26,10120.84,1323
2025-06-05 09:51:00,10208.99,10234.98,10182.38,10183.6,157
2025-06-05 09:52:00,10133.25,10150.87,10118.17,10124.29,209
2025-06-05 09:53:00,10120.45,10149.63,10103.16,10136.4,438
2025-06-05 09:54:00,10136.11,10157.95,10120.23,10139.91,299
2025-06-05 09:55:00,10183.37,10207.62,10164.18,10205.94,176
2025-06-05 09:56:00,10184.41,10211.79,10157.91,10195.3,202
2025-06-05 09:57:00,10199.14,10214.09,10184.84,10190.58,159
2025-06-05 09:58:00,10131.75,10157.42,10118.54,10148.21,275
2025-06-05 09:59:00,10062.4,10081.08,10040.84,10079.19,151
2025-06-05 10:00:00,10119.17,10131.79,10096.44,10097.28,325
2025-06-05 10:01:00,10080.07,10104.3,10071.53,10074.35,420
2025-06-05 10:02:00,10062.07,10075.18,10049.11,10056.37,440
2025-06-05 10:03:00,10105.09,10124.75,10094.04,10102.55,142
2025-06-05 10:04:00,10110.72,10140.6,10098.42,10132.45,146
2025-06-05 10:05:00,10123.04,10148.06,10093.44,10096.84,281
2025-06-05 10:06:00,10068.23,10077.56,10052.27,10055.65,354
2025-06-05 10:07:00,10058.88,10088.48,10030.06,10034.96,256
2025-06-05 10:08:00,10114.86,10131.38,10085.68,10102.28,380
2025-06-05 10:09:00,10100.47,10108.27,10087.72,10090.08,187
2025-06-05 10:10:00,10073.85,10096.24,10065.36,10079.94,1206
2025-06-05 10:11:00,10081.3,10107.99,10069.34,10073.01,269
2025-06-05 10:12:00,10071.84,10081.23,10060.22,10080.11,265
2025-06-05 10:13:00,10093.95,10106.21,10072.75,10080.26,237
2025-06-05 10:14:00,10101.35,10117.19,10077.84,10105.01,451
2025-06-05 10:15:00,10099.45,10120.72,10086.19,10104.65,312
2025-06-05 10:16:00,10081.88,10102.7,10055.9,10070.93,3321
2025-06-05 10:17:00,10067.72,10085.83,10039.32,10050.53,107
2025-06-05 10:18:00,10081.51,10095.58,10071.51,10081.18,221
2025-06-05 10:19:00,10082.36,10089.37,10074.88,10076.96,279
2025-06-05 10:20:00,10004.53,10030.61,9978.76,9989.02,209
2025-06-05 10:21:00,9967.96,9986.98,9947.57,9966.57,383
2025-06-05 10:22:00,9971.81,9990.64,9957.26,9984.93,165
2025-06-05 10:23:00,9999.21,10014.32,9981.4,10012.72,498
2025-06-05 10:24:00,10049.52,10074.58,10028.38,10047.7,256
2025-06-05 10:25:00,10073.99,10087.78,10050.0,10063.96,258
2025-06-05 10:26:00,10058.83,10085.83,10040.83,10076.56,372
2025-06-05 10:27:00,9993.05,10008.16,9968.27,9991.1,294
2025-06-05 10:28:00,9978.37,10006.75,9964.87,9966.79,276
2025-06-05 10:29:00,10053.22,10061.11,10046.61,10054.82,223
2025-06-05 10:30:00,10070.23,10087.18,10059.76,10080.58,444
2025-06-05 10:31:00,10151.91,10165.35,10145.3,10160.25,381
2025-06-05 10:32:00,10045.99,10066.53,10031.1,10045.66,373
2025-06-05 10:33:00,10081.73,10096.51,10075.49,10077.13,175
2025-06-05 10:34:00,10103.26,10124.83,10073.37,10080.07,116
2025-06-05 10:35:00,10141.54,10166.41,10123.15,10125.06,115
2025-06-05 10:36:00,10164.21,10190.63,10147.4,10155.72,352
2025-06-05 10:37:00,10139.81,10156.67,10120.03,10156.01,278
2025-06-05 10:38:00,10072.18,10089.21,10045.97,10073.77,1492
2025-06-05 10:39:00,10092.11,10120.29,10078.19,10098.85,156
2025-06-05 10:40:00,10139.32,10154.1,10112.41,10152.58,3381
2025-06-05 10:41:00,10107.78,10127.28,10089.78,10095.12,423
2025-06-05 10:42:00,10061.02,10074.27,10033.93,10050.88,392
2025-06-05 10:43:00,10077.91,10089.05,10055.47,10069.98,282
2025-06-05 10:44:00,10067.78,10083.24,10058.44,10076.73,158
2025-06-05 10:45:00,10160.16,10187.26,10131.01,10180.51,423
2025-06-05 10:46:00,10177.22,10193.41,10159.97,10191.77,403
2025-06-05 10:47:00,10207.31,10234.03,10193.74,10228.02,218
2025-06-05 10:48:00,10200.2,10224.49,10174.72,10207.87,153
2025-06-05 10:49:00,10251.04,10272.88,10221.72,10236.38,182
2025-06-05 10:50:00,10247.46,10260.21,10224.94,10230.54,275
2025-06-05 10:51:00,10208.5,10227.06,10195.71,10224.62,370
2025-06-05 10:52:00,10198.45,10213.6,10171.87,10181.0,164
2025-06-05 10:53:00,10155.53,10171.96,10135.85,10137.38,465
2025-06-05 10:54:00,10156.49,10177.59,10147.42,10166.65,436
2025-06-05 10:55:00,10160.95,10188.32,10150.72,10163.31,416
2025-06-05 10:56:00,10182.26,10188.85,10172.36,10177.18,365
2025-06-05 10:57:00,10184.46,10193.04,10175.86,10178.38,216
2025-06-05 10:58:00,10175.04,10188.44,10161.13,10164.46,451
2025-06-05 10:59:00,10115.28,10122.85,10094.77,10098.14,342
2025-06-05 11:00:00,10065.97,10092.57,10047.12,10048.41,277
2025-06-05 11:01:00,10025.51,10031.76,10002.88,10030.25,312
2025-06-05 11:02:00,10053.35,10062.72,10043.27,10060.9,2412
2025-06-05 11:03:00,9994.91,10014.15,9973.22,9975.02,417
2025-06-05 11:04:00,9987.88,10009.06,9969.7,10004.7,239
2025-06-05 11:05:00,10009.16,10016.97,9992.68,9995.77,209
2025-06-05 11:06:00,9934.74,9947.9,9929.23,9937.47,185
2025-06-05 11:07:00,9888.73,9895.42,9863.51,9868.37,122
2025-06-05 11:08:00,9908.0,9921.01,9886.15,9900.07,203
2025-06-05 11:09:00,9900.15,9919.83,9889.04,9896.68,173
2025-06-05 11:10:00,9905.12,9925.63,9888.15,9898.02,191
2025-06-05 11:11:00,9905.08,9933.02,9891.98,9911.21,358
2025-06-05 11:12:00,9876.82,9888.71,9856.42,9872.79,444
2025-06-05 11:13:00,9875.9,9887.56,9856.71,9873.39,288
2025-06-05 11:14:00,9890.09,9914.48,9873.29,9893.87,387
2025-06-05 11:15:00,9839.2,9862.22,9832.49,9847.02,256
2025-06-05 11:16:00,9820.09,9830.84,9799.24,9806.37,367
2025-06-05 11:17:00,9824.11,9829.82,9804.24,9811.85,197
2025-06-05 11:18:00,9843.57,9870.05,9837.96,9863.37,204
2025-06-05 11:19:00,9881.23,9897.03,9856.32,9873.43,453
2025-06-05 11:20:00,9878.45,9883.86,9870.48,9875.81,349
2025-06-05 11:21:00,9874.13,9880.96,9862.99,9874.18,332
2025-06-05 11:22:00,9869.54,9890.65,9858.52,9886.51,139
2025-06-05 11:23:00,9788.91,9814.09,9763.51,9800.7,466
2025-06-05 11:24:00,9826.72,9839.6,9815.23,9822.64,315
2025-06-05 11:25:00,9785.83,9809.21,9778.75,9808.63,291
2025-06-05 11:26:00,9741.15,9762.99,9730.53,9738.17,303
2025-06-05 11:27:00,9759.1,9777.26,9732.74,9772.57,499
2025-06-05 11:28:00,9736.49,9751.82,9711.9,9746.31,183
2025-06-05 11:29:00,9723.93,9733.8,9714.45,9723.51,318
2025-06-05 11:30:00,9724.13,9751.03,9697.95,9728.2,122
2025-06-05 11:31:00,9719.95,9739.86,9697.54,9736.16,121
2025-06-05 11:32:00,9687.6,9700.49,9658.7,9672.15,119
2025-06-05 11:33:00,9676.0,9696.59,9656.03,9661.85,362
2025-06-05 11:34:00,9636.13,9652.36,9616.58,9630.57,211
2025-06-05 11:35:00,9669.55,9686.96,9662.78,9676.69,300
2025-06-05 11:36:00,9659.85,9671.13,9639.53,9654.15,185
2025-06-05 11:37:00,9661.98,9683.35,9645.65,9682.14,314
2025-06-05 11:38:00,9680.99,9695.34,9671.37,9683.92,219
2025-06-05 11:39:00,9844.13,9873.79,9838.07,9857.77,252
2025-06-05 11:40:00,9869.07,9886.31,9850.91,9886.2,180
2025-06-05 11:41:00,9850.65,9862.77,9831.47,9841.67,275
2025-06-05 11:42:00,9874.25,9888.13,9846.23,9876.91,365
2025-06-05 11:43:00,9844.11,9867.48,9829.13,9829.8,149
2025-06-05 11:44:00,9831.96,9839.58,9802.3,9802.86,398
2025-06-05 11:45:00,9840.67,9864.39,9826.33,9834.55,478
2025-06-05 11:46:00,9808.62,9817.61,9802.55,9816.24,102
2025-06-05 11:47:00,9795.32,9821.05,9776.67,9811.44,438
2025-06-05 11:48:00,9864.06,9885.29,9857.22,9861.25,472
2025-06-05 11:49:00,9893.7,9899.46,9864.22,9892.34,207
2025-06-05 11:50:00,9853.01,9876.29,9838.77,9857.94,283
2025-06-05 11:51:00,9846.39,9862.96,9829.37,9848.13,182
2025-06-05 11:52:00,9799.09,9828.88,9793.39,9821.04,1176
2025-06-05 11:53:00,9786.0,9804.48,9758.23,9793.11,321
2025-06-05 11:54:00,9791.73,9813.77,9768.89,9786.79,279
2025-06-05 11:55:00,9773.26,9800.86,9761.57,9790.7,346
2025-06-05 11:56:00,9749.93,9767.6,9723.21,9765.0,180
2025-06-05 11:57:00,9739.37,9758.86,9719.97,9720.37,240
2025-06-05 11:58:00,9758.71,9786.44,9744.69,9759.83,494
2025-06-05 11:59:00,9820.02,9840.89,9793.26,9825.1,286
2025-06-05 12:00:00,9824.25,9843.71,9816.42,9827.57,453
2025-06-05 12:01:00,9817.67,9826.78,9794.27,9799.66,477
2025-06-05 12:02:00,9838.03,9855.43,9825.91,9830.6,466
2025-06-05 12:03:00,9855.36,9880.77,9846.43,9847.42,357
2025-06-05 12:04:00,9908.53,9935.14,9889.27,9900.66,214
2025-06-05 12:05:00,9917.9,9944.59,9900.35,9914.94,474
2025-06-05 12:06:00,9922.2,9938.68,9908.44,9918.44,142
2025-06-05 12:07:00,9961.29,9975.55,9944.62,9954.64,309
2025-06-05 12:08:00,10048.69,10074.83,10035.07,10051.25,294
2025-06-05 12:09:00,10065.51,10078.22,10052.0,10054.65,440
2025-06-05 12:10:00,10041.54,10056.91,10016.61,10017.66,241
2025-06-05 12:11:00,10065.57,10082.08,10059.35,10067.58,2475
2025-06-05 12:12:00,10124.07,10146.0,10101.03,10107.98,289
2025-06-05 12:13:00,10108.07,10132.24,10081.15,10125.3,353
2025-06-05 12:14:00,10066.47,10096.38,10041.68,10045.71,251
2025-06-05 12:15:00,10124.31,10143.48,10100.37,10122.3,202
2025-06-05 12:16:00,10136.72,10153.47,10122.41,10136.89,389
2025-06-05 12:17:00,10126.11,10155.53,10119.41,10127.61,149
2025-06-05 12:18:00,10147.07,10161.73,10137.8,10139.17,407
2025-06-05 12:19:00,10144.88,10157.08,10137.71,10145.28,137
2025-06-05 12:20:00,10159.39,10175.33,10141.61,10152.63,257
2025-06-05 12:21:00,10148.67,10172.97,10133.2,10169.64,433
2025-06-05 12:22:00,10178.91,10191.07,10159.2,10167.45,186
2025-06-05 12:23:00,10176.12,10197.18,10167.51,10182.78,343
2025-06-05 12:24:00,10180.07,10185.23,10170.48,10176.65,436
2025-06-05 12:25:00,10142.53,10162.33,10113.55,10132.25,168
2025-06-05 12:26:00,10131.52,10160.11,10126.47,10138.75,376
2025-06-05 12:27:00,10111.41,10136.96,10090.64,10132.93,681
2025-06-05 12:28:00,10053.11,10059.69,10044.7,10047.76,1488
2025-06-05 12:29:00,9999.53,10027.76,9990.3,10008.25,388
2025-06-05 12:30:00,10016.07,10029.79,9998.09,10004.49,264
2025-06-05 12:31:00,9981.83,10004.42,9955.89,9985.14,102
2025-06-05 12:32:00,9978.9,10007.16,9971.03,9986.7,456
2025-06-05 12:33:00,9980.48,9999.62,9964.47,9983.04,190
2025-06-05 12:34:00,10021.16,10033.27,10010.54,10029.98,416
2025-06-05 12:35:00,10008.19,10034.53,9986.9,10016.62,144
2025-06-05 12:36:00,9923.72,9935.24,9908.15,9922.6,397
2025-06-05 12:37:00,9906.27,9925.39,9889.63,9905.36,411
2025-06-05 12:38:00,9933.14,9938.47,9927.29,9936.68,123
2025-06-05 12:39:00,9908.06,9925.56,9886.76,9887.33,403
2025-06-05 12:40:00,9883.74,9904.05,9877.8,9902.31,110
2025-06-05 12:41:00,9929.92,9952.78,9915.94,9943.53,203
2025-06-05 12:42:00,9934.3,9962.87,9909.64,9954.34,185
2025-06-05 12:43:00,9919.49,9931.57,9910.12,9922.48,477
2025-06-05 12:44:00,9896.07,9907.07,9866.71,9876.53,468
2025-06-05 12:45:00,9898.38,9904.25,9874.07,9903.69,143
2025-06-05 12:46:00,9907.69,9912.87,9888.8,9907.51,447
2025-06-05 12:47:00,9928.7,9935.33,9900.91,9916.39,409
2025-06-05 12:48:00,9903.24,9910.19,9897.3,9907.2,434
2025-06-05 12:49:00,9909.94,9917.72,9899.44,9917.43,221
2025-06-05 12:50:00,9946.35,9953.48,9935.59,9942.87,181
2025-06-05 12:51:00,9959.92,9985.77,9930.06,9974.4,484
2025-06-05 12:52:00,9950.06,9965.77,9921.59,9948.71,260
2025-06-05 12:53:00,9974.07,9985.06,9958.2,9972.51,445
2025-06-05 12:54:00,9968.68,9980.67,9960.07,9965.5,1212
2025-06-05 12:55:00,10002.88,10016.81,9986.09,9993.57,417
2025-06-05 12:56:00,10005.92,10019.43,9978.48,9987.86,376
2025-06-05 12:57:00,10063.23,10091.66,10047.29,10049.09,180
2025-06-05 12:58:00,10069.47,10084.68,10050.6,10082.83,427
2025-06-05 12:59:00,10208.09,10236.21,10199.9,10206.2,150
2025-06-05 13:00:00,10218.82,10239.44,10206.57,10208.37,249
2025-06-05 13:01:00,10258.03,10283.51,10251.09,10257.95,108
2025-06-05 13:02:00,10277.04,10302.08,10250.61,10274.22,417
2025-06-05 13:03:00,10351.97,10371.61,10340.68,10358.72,146
2025-06-05 13:04:00,10333.65,10350.33,10322.49,10333.3,122
2025-06-05 13:05:00,10374.62,10403.02,10366.63,10396.45,406
2025-06-05 13:06:00,10370.27,10377.88,10342.61,10359.87,349
2025-06-05 13:07:00,10382.96,10399.22,10359.5,10367.18,471
2025-06-05 13:08:00,10399.65,10408.68,10373.06,10374.98,255
2025-06-05 13:09:00,10367.61,10391.82,10350.8,10360.29,345
2025-06-05 13:10:00,10346.13,10364.45,10332.08,10335.84,200
2025-06-05 13:11:00,10340.68,10351.1,10313.35,10329.78,313
2025-06-05 13:12:00,10389.58,10405.59,10381.93,10392.9,198
2025-06-05 13:13:00,10404.66,10434.46,10389.96,10427.19,384
2025-06-05 13:14:00,10397.97,10406.77,10379.9,10404.76,328
2025-06-05 13:15:00,10478.04,10499.62,10460.6,10499.34,357
2025-06-05 13:16:00,10460.77,10473.69,10432.1,10455.18,467
