Gmt time,open,high,low,close,volume
22.06.2003 20:00:00.000,1.16010,1.16010,1.16010,1.16010,0
22.06.2003 21:00:00.000,1.15955,1.15997,1.15707,1.15764,27737699.2188
22.06.2003 22:00:00.000,1.15738,1.15800,1.15723,1.15765,26693099.6094
22.06.2003 23:00:00.000,1.15746,1.15853,1.15718,1.15850,30559800.7813
23.06.2003 00:00:00.000,1.15839,1.15972,1.15762,1.15790,29990300.7813
23.06.2003 01:00:00.000,1.15814,1.15876,1.15676,1.15720,31247800.7813
23.06.2003 02:00:00.000,1.15677,1.15742,1.15410,1.15657,28000699.2188
23.06.2003 03:00:00.000,1.15697,1.15845,1.15608,1.15790,25627500
23.06.2003 04:00:00.000,1.15835,1.15931,1.15779,1.15894,26974900.3906
23.06.2003 05:00:00.000,1.15888,1.15921,1.15698,1.15883,24642900.3906
23.06.2003 06:00:00.000,1.15874,1.15935,1.15798,1.15826,30249400.3906
23.06.2003 07:00:00.000,1.15777,1.15871,1.15569,1.15694,27346400.3906
23.06.2003 08:00:00.000,1.15707,1.15907,1.15664,1.15854,26079099.6094
23.06.2003 09:00:00.000,1.15858,1.16028,1.15297,1.15357,27678099.6094
23.06.2003 10:00:00.000,1.15303,1.15397,1.15226,1.15266,27142599.6094
23.06.2003 11:00:00.000,1.15309,1.15468,1.15229,1.15313,26454900.3906
23.06.2003 12:00:00.000,1.15315,1.15451,1.15184,1.15404,28858800.7813
23.06.2003 13:00:00.000,1.15403,1.15551,1.15312,1.15427,25761199.2188
23.06.2003 14:00:00.000,1.15380,1.15490,1.15082,1.15152,26110400.3906
23.06.2003 15:00:00.000,1.15158,1.15320,1.15069,1.15279,26006599.6094
23.06.2003 16:00:00.000,1.15292,1.15457,1.15169,1.15438,296357312.5
23.06.2003 17:00:00.000,1.15421,1.15668,1.15353,1.15572,133800906.25
23.06.2003 18:00:00.000,1.15591,1.15731,1.15556,1.15599,151224406.25
23.06.2003 19:00:00.000,1.15594,1.15607,1.15420,1.15498,101248500
23.06.2003 20:00:00.000,1.15484,1.15514,1.15396,1.15399,61376000
23.06.2003 21:00:00.000,1.15374,1.15560,1.15344,1.15490,28546099.6094
23.06.2003 22:00:00.000,1.15517,1.15630,1.15468,1.15479,26756800.7813
23.06.2003 23:00:00.000,1.15462,1.15500,1.15431,1.15490,29440500
24.06.2003 00:00:00.000,1.15488,1.15505,1.15398,1.15426,29136199.2188
24.06.2003 01:00:00.000,1.15436,1.15539,1.15388,1.15446,30368199.2188
24.06.2003 02:00:00.000,1.15440,1.15569,1.15405,1.15434,28694000
24.06.2003 03:00:00.000,1.15461,1.15513,1.15407,1.15468,27525099.6094
24.06.2003 04:00:00.000,1.15456,1.15571,1.15439,1.15516,28977900.3906
24.06.2003 05:00:00.000,1.15508,1.15568,1.15456,1.15532,25993400.3906
24.06.2003 06:00:00.000,1.15482,1.15563,1.15437,1.15537,29208900.3906
24.06.2003 07:00:00.000,1.15536,1.15626,1.15314,1.15372,26963199.2188
24.06.2003 08:00:00.000,1.15351,1.15483,1.15333,1.15402,28305199.2188
24.06.2003 09:00:00.000,1.15419,1.15585,1.15360,1.15550,26825099.6094
24.06.2003 10:00:00.000,1.15572,1.15801,1.15524,1.15673,27301800.7813
24.06.2003 11:00:00.000,1.15695,1.15760,1.15597,1.15647,27782900.3906
24.06.2003 12:00:00.000,1.15640,1.15759,1.15547,1.15723,28561199.2188
24.06.2003 13:00:00.000,1.15703,1.15756,1.15493,1.15598,27242000
24.06.2003 14:00:00.000,1.15589,1.15642,1.15365,1.15413,28264900.3906
24.06.2003 15:00:00.000,1.15416,1.15502,1.15111,1.15174,25684599.6094
24.06.2003 16:00:00.000,1.15154,1.15268,1.14917,1.14942,293962593.75
24.06.2003 17:00:00.000,1.14932,1.15005,1.14750,1.14831,136502500
24.06.2003 18:00:00.000,1.14846,1.14930,1.14765,1.14899,149127796.875
24.06.2003 19:00:00.000,1.14910,1.15078,1.14861,1.15064,105860500
24.06.2003 20:00:00.000,1.15052,1.15148,1.15046,1.15141,64065699.2188
24.06.2003 21:00:00.000,1.15118,1.15162,1.15038,1.15059,28360800.7813
24.06.2003 22:00:00.000,1.15070,1.15136,1.14996,1.15105,26480199.2188
24.06.2003 23:00:00.000,1.15103,1.15113,1.14897,1.14959,27655099.6094
25.06.2003 00:00:00.000,1.14968,1.15062,1.14952,1.15012,28626900.3906
25.06.2003 01:00:00.000,1.14997,1.15116,1.14937,1.15009,30493000
25.06.2003 02:00:00.000,1.14980,1.15100,1.14971,1.15060,29712000
25.06.2003 03:00:00.000,1.15074,1.15141,1.15019,1.15076,27421099.6094
25.06.2003 04:00:00.000,1.15097,1.15186,1.15085,1.15156,27839300.7813
25.06.2003 05:00:00.000,1.15154,1.15243,1.15112,1.15205,25715699.2188
25.06.2003 06:00:00.000,1.15164,1.15197,1.14998,1.15048,29197099.6094
25.06.2003 07:00:00.000,1.15058,1.15149,1.14945,1.15038,25936500
25.06.2003 08:00:00.000,1.14999,1.15198,1.14939,1.15181,26858500
25.06.2003 09:00:00.000,1.15208,1.15341,1.15074,1.15187,28449699.2188
25.06.2003 10:00:00.000,1.15205,1.15372,1.15103,1.15199,27449900.3906
25.06.2003 11:00:00.000,1.15234,1.15415,1.15182,1.15366,28159000
25.06.2003 12:00:00.000,1.15347,1.15443,1.15270,1.15351,27873699.2188
25.06.2003 13:00:00.000,1.15351,1.15696,1.15339,1.15559,26720599.6094
25.06.2003 14:00:00.000,1.15604,1.15737,1.15480,1.15541,26984599.6094
25.06.2003 15:00:00.000,1.15542,1.15738,1.15490,1.15644,26172699.2188
25.06.2003 16:00:00.000,1.15638,1.15915,1.15565,1.15864,292935593.75
25.06.2003 17:00:00.000,1.15899,1.16205,1.15868,1.15939,136050203.125
25.06.2003 18:00:00.000,1.15938,1.16027,1.15857,1.15928,147814796.875
25.06.2003 19:00:00.000,1.15898,1.15948,1.15163,1.15412,108132203.125
25.06.2003 20:00:00.000,1.15387,1.15578,1.15163,1.15368,63733398.4375
25.06.2003 21:00:00.000,1.15379,1.15509,1.15341,1.15373,28915099.6094
25.06.2003 22:00:00.000,1.15385,1.15400,1.15202,1.15330,26562599.6094
25.06.2003 23:00:00.000,1.15314,1.15403,1.15306,1.15365,28532900.3906
26.06.2003 00:00:00.000,1.15352,1.15425,1.15318,1.15338,31124400.3906
26.06.2003 01:00:00.000,1.15336,1.15348,1.15159,1.15205,31061199.2188
26.06.2003 02:00:00.000,1.15164,1.15385,1.15164,1.15385,29213699.2188
26.06.2003 03:00:00.000,1.15395,1.15424,1.15294,1.15352,25974699.2188
26.06.2003 04:00:00.000,1.15358,1.15394,1.15307,1.15360,28172900.3906
26.06.2003 05:00:00.000,1.15348,1.15358,1.15228,1.15246,24796000
26.06.2003 06:00:00.000,1.15236,1.15282,1.15124,1.15192,29655099.6094
26.06.2003 07:00:00.000,1.15121,1.15195,1.14808,1.15136,27302400.3906
26.06.2003 08:00:00.000,1.15100,1.15198,1.14981,1.15081,26949599.6094
26.06.2003 09:00:00.000,1.15064,1.15071,1.14591,1.14750,26586099.6094
26.06.2003 10:00:00.000,1.14757,1.14838,1.14601,1.14676,26554599.6094
26.06.2003 11:00:00.000,1.14703,1.14850,1.14525,1.14575,27754599.6094
26.06.2003 12:00:00.000,1.14570,1.14626,1.14320,1.14384,27567199.2188
26.06.2003 13:00:00.000,1.14354,1.14404,1.14205,1.14391,26466599.6094
26.06.2003 14:00:00.000,1.14395,1.14557,1.14287,1.14427,26035900.3906
26.06.2003 15:00:00.000,1.14436,1.14486,1.14187,1.14423,27182000
26.06.2003 16:00:00.000,1.14427,1.14496,1.14260,1.14278,295582906.25
26.06.2003 17:00:00.000,1.14272,1.14457,1.14232,1.14435,134730906.25
26.06.2003 18:00:00.000,1.14462,1.14517,1.14324,1.14359,143949296.875
26.06.2003 19:00:00.000,1.14316,1.14380,1.14172,1.14275,107912500
26.06.2003 20:00:00.000,1.14246,1.14295,1.14125,1.14151,61133000
26.06.2003 21:00:00.000,1.14145,1.14234,1.14105,1.14222,29582800.7813
26.06.2003 22:00:00.000,1.14204,1.14266,1.14131,1.14197,26982000
26.06.2003 23:00:00.000,1.14168,1.14267,1.14151,1.14230,29096000
27.06.2003 00:00:00.000,1.14231,1.14285,1.14170,1.14241,28904800.7813
27.06.2003 01:00:00.000,1.14242,1.14436,1.14231,1.14324,30170400.3906
27.06.2003 02:00:00.000,1.14290,1.14354,1.14213,1.14301,30074900.3906
27.06.2003 03:00:00.000,1.14325,1.14469,1.14274,1.14398,26164500
27.06.2003 04:00:00.000,1.14413,1.14523,1.14384,1.14482,28378199.2188
27.06.2003 05:00:00.000,1.14482,1.14531,1.14387,1.14466,25765800.7813
27.06.2003 06:00:00.000,1.14431,1.14502,1.14330,1.14367,29916800.7813
27.06.2003 07:00:00.000,1.14333,1.14366,1.14175,1.14312,26167900.3906
27.06.2003 08:00:00.000,1.14309,1.14478,1.14045,1.14128,26381500
27.06.2003 09:00:00.000,1.14101,1.14197,1.14003,1.14150,28222900.3906
27.06.2003 10:00:00.000,1.14165,1.14337,1.14056,1.14113,25252000
27.06.2003 11:00:00.000,1.14087,1.14217,1.14043,1.14135,28532199.2188
27.06.2003 12:00:00.000,1.14150,1.14385,1.14132,1.14208,28729800.7813
27.06.2003 13:00:00.000,1.14206,1.14260,1.14042,1.14196,27243199.2188
27.06.2003 14:00:00.000,1.14208,1.14437,1.14168,1.14390,26390300.7813
27.06.2003 15:00:00.000,1.14352,1.14665,1.14205,1.14237,26521199.2188
27.06.2003 16:00:00.000,1.14179,1.14274,1.13984,1.14162,294831406.25
27.06.2003 17:00:00.000,1.14217,1.14318,1.14059,1.14102,137531593.75
27.06.2003 18:00:00.000,1.14094,1.14297,1.14079,1.14237,144959906.25
27.06.2003 19:00:00.000,1.14254,1.14285,1.14155,1.14178,103847101.5625
27.06.2003 20:00:00.000,1.14179,1.14289,1.14137,1.14224,62325500
27.06.2003 21:00:00.000,1.14224,1.14224,1.14224,1.14224,0
27.06.2003 22:00:00.000,1.14224,1.14224,1.14224,1.14224,0
27.06.2003 23:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 00:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 01:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 02:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 03:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 04:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 05:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 06:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 07:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 08:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 09:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 10:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 11:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 12:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 13:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 14:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 15:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 16:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 17:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 18:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 19:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 20:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 21:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 22:00:00.000,1.14224,1.14224,1.14224,1.14224,0
28.06.2003 23:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 00:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 01:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 02:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 03:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 04:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 05:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 06:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 07:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 08:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 09:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 10:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 11:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 12:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 13:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 14:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 15:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 16:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 17:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 18:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 19:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 20:00:00.000,1.14224,1.14224,1.14224,1.14224,0
29.06.2003 21:00:00.000,1.14238,1.14360,1.14238,1.14315,30209099.6094
29.06.2003 22:00:00.000,1.14320,1.14337,1.14231,1.14275,25049500
29.06.2003 23:00:00.000,1.14252,1.14309,1.14190,1.14234,28613500
30.06.2003 00:00:00.000,1.14228,1.14264,1.14088,1.14137,29802500
30.06.2003 01:00:00.000,1.14158,1.14295,1.14129,1.14215,31074199.2188
30.06.2003 02:00:00.000,1.14276,1.14393,1.14210,1.14286,31400099.6094
30.06.2003 03:00:00.000,1.14323,1.14375,1.14264,1.14320,28062599.6094
30.06.2003 04:00:00.000,1.14361,1.14375,1.14286,1.14340,28254900.3906
30.06.2003 05:00:00.000,1.14345,1.14421,1.14262,1.14351,27546099.6094
30.06.2003 06:00:00.000,1.14353,1.14393,1.14225,1.14282,27737199.2188
30.06.2003 07:00:00.000,1.14279,1.14373,1.14227,1.14332,27273699.2188
30.06.2003 08:00:00.000,1.14331,1.14590,1.14285,1.14537,27766599.6094
30.06.2003 09:00:00.000,1.14498,1.14575,1.14289,1.14290,27475900.3906
30.06.2003 10:00:00.000,1.14264,1.14326,1.13964,1.14117,29194300.7813
30.06.2003 11:00:00.000,1.14104,1.14304,1.14104,1.14214,28168599.6094
30.06.2003 12:00:00.000,1.14207,1.14293,1.14137,1.14257,28508199.2188
30.06.2003 13:00:00.000,1.14258,1.14409,1.14209,1.14227,25786599.6094
30.06.2003 14:00:00.000,1.14237,1.14479,1.14197,1.14448,27202199.2188
30.06.2003 15:00:00.000,1.14493,1.14860,1.14449,1.14765,26829300.7813
30.06.2003 16:00:00.000,1.14783,1.15008,1.14778,1.14980,295217000
30.06.2003 17:00:00.000,1.14994,1.15023,1.14791,1.14804,135517203.125
30.06.2003 18:00:00.000,1.14782,1.14843,1.14709,1.14785,142566500
30.06.2003 19:00:00.000,1.14807,1.14928,1.14752,1.14897,108909203.125
30.06.2003 20:00:00.000,1.14930,1.15121,1.14925,1.15086,61255601.5625
30.06.2003 21:00:00.000,1.15084,1.15143,1.15010,1.15016,28730400.3906
30.06.2003 22:00:00.000,1.15050,1.15320,1.15018,1.15227,27797599.6094
30.06.2003 23:00:00.000,1.15226,1.15258,1.15145,1.15196,28103599.6094
01.07.2003 00:00:00.000,1.15201,1.15271,1.15134,1.15169,28667199.2188
01.07.2003 01:00:00.000,1.15204,1.15398,1.15169,1.15237,30138500
01.07.2003 02:00:00.000,1.15196,1.15231,1.15107,1.15141,28635400.3906
01.07.2003 03:00:00.000,1.15149,1.15213,1.15123,1.15213,28013400.3906
01.07.2003 04:00:00.000,1.15190,1.15196,1.15085,1.15132,28809699.2188
01.07.2003 05:00:00.000,1.15132,1.15272,1.15093,1.15215,26359900.3906
01.07.2003 06:00:00.000,1.15187,1.15232,1.15085,1.15127,28110599.6094
01.07.2003 07:00:00.000,1.15133,1.15310,1.15045,1.15213,27621199.2188
01.07.2003 08:00:00.000,1.15218,1.15483,1.15132,1.15350,26333800.7813
01.07.2003 09:00:00.000,1.15366,1.15442,1.15247,1.15298,25983500
01.07.2003 10:00:00.000,1.15310,1.15552,1.15227,1.15516,26167099.6094
01.07.2003 11:00:00.000,1.15518,1.15658,1.15474,1.15476,26247300.7813
01.07.2003 12:00:00.000,1.15494,1.15620,1.15423,1.15436,28548500
01.07.2003 13:00:00.000,1.15403,1.15443,1.15256,1.15303,28468599.6094
01.07.2003 14:00:00.000,1.15309,1.15547,1.15251,1.15514,27621699.2188
01.07.2003 15:00:00.000,1.15529,1.16069,1.15512,1.15955,25648900.3906
01.07.2003 16:00:00.000,1.15920,1.15947,1.15714,1.15758,294472000
01.07.2003 17:00:00.000,1.15770,1.15862,1.15717,1.15804,135605796.875
01.07.2003 18:00:00.000,1.15825,1.15838,1.15678,1.15756,146710796.875
01.07.2003 19:00:00.000,1.15735,1.15794,1.15570,1.15607,106424601.5625
01.07.2003 20:00:00.000,1.15587,1.15638,1.15537,1.15578,65844203.125
01.07.2003 21:00:00.000,1.15549,1.15634,1.15526,1.15578,29095900.3906
01.07.2003 22:00:00.000,1.15568,1.15645,1.15568,1.15633,25108199.2188
01.07.2003 23:00:00.000,1.15632,1.15653,1.15583,1.15613,29323400.3906
02.07.2003 00:00:00.000,1.15593,1.15668,1.15524,1.15529,29986800.7813
02.07.2003 01:00:00.000,1.15515,1.15563,1.15422,1.15523,31280199.2188
02.07.2003 02:00:00.000,1.15539,1.15562,1.15392,1.15431,29302099.6094
02.07.2003 03:00:00.000,1.15394,1.15499,1.15386,1.15448,27241500
02.07.2003 04:00:00.000,1.15447,1.15501,1.15404,1.15494,28620599.6094
02.07.2003 05:00:00.000,1.15448,1.15535,1.15399,1.15438,25919400.3906
02.07.2003 06:00:00.000,1.15450,1.15605,1.15414,1.15551,28144599.6094
02.07.2003 07:00:00.000,1.15537,1.15590,1.15350,1.15366,26011800.7813
02.07.2003 08:00:00.000,1.15358,1.15400,1.15228,1.15318,26067000
02.07.2003 09:00:00.000,1.15310,1.15527,1.15277,1.15375,26801900.3906
02.07.2003 10:00:00.000,1.15401,1.15450,1.15262,1.15417,25983500
02.07.2003 11:00:00.000,1.15422,1.15471,1.15263,1.15345,26079000
02.07.2003 12:00:00.000,1.15325,1.15403,1.15251,1.15301,26959599.6094
02.07.2003 13:00:00.000,1.15295,1.15433,1.15272,1.15332,27466900.3906
02.07.2003 14:00:00.000,1.15348,1.15386,1.15120,1.15215,25070400.3906
02.07.2003 15:00:00.000,1.15211,1.15497,1.15123,1.15159,25013300.7813
02.07.2003 16:00:00.000,1.15141,1.15347,1.15035,1.15221,297924406.25
02.07.2003 17:00:00.000,1.15204,1.15280,1.15073,1.15161,134767000
02.07.2003 18:00:00.000,1.15137,1.15234,1.15101,1.15211,147980593.75
02.07.2003 19:00:00.000,1.15212,1.15424,1.15167,1.15396,103545500
02.07.2003 20:00:00.000,1.15387,1.15433,1.15343,1.15366,63469398.4375
02.07.2003 21:00:00.000,1.15345,1.15424,1.15272,1.15393,29525800.7813
02.07.2003 22:00:00.000,1.15359,1.15401,1.15260,1.15272,27574800.7813
02.07.2003 23:00:00.000,1.15260,1.15309,1.15215,1.15300,29610000
03.07.2003 00:00:00.000,1.15282,1.15333,1.15205,1.15256,29419199.2188
03.07.2003 01:00:00.000,1.15254,1.15282,1.15152,1.15180,30966000
03.07.2003 02:00:00.000,1.15196,1.15216,1.15119,1.15148,28368599.6094
03.07.2003 03:00:00.000,1.15189,1.15217,1.15116,1.15154,27789699.2188
03.07.2003 04:00:00.000,1.15167,1.15242,1.15147,1.15193,29467199.2188
03.07.2003 05:00:00.000,1.15184,1.15216,1.15126,1.15157,26276900.3906
03.07.2003 06:00:00.000,1.15142,1.15184,1.15083,1.15158,29117099.6094
03.07.2003 07:00:00.000,1.15208,1.15280,1.15125,1.15194,27265800.7813
03.07.2003 08:00:00.000,1.15152,1.15230,1.14703,1.14734,27339400.3906
03.07.2003 09:00:00.000,1.14673,1.14768,1.14316,1.14597,26270400.3906
03.07.2003 10:00:00.000,1.14573,1.14626,1.14404,1.14530,27338699.2188
03.07.2003 11:00:00.000,1.14564,1.14612,1.14493,1.14535,28276000
03.07.2003 12:00:00.000,1.14563,1.14678,1.14490,1.14517,28720500
03.07.2003 13:00:00.000,1.14517,1.15224,1.14464,1.15156,26200000
03.07.2003 14:00:00.000,1.15154,1.15387,1.15122,1.15194,26589099.6094
03.07.2003 15:00:00.000,1.15172,1.15279,1.14772,1.15171,25274500
03.07.2003 16:00:00.000,1.15153,1.15227,1.14914,1.15014,297123500
03.07.2003 17:00:00.000,1.14998,1.15057,1.14728,1.14822,135705500
03.07.2003 18:00:00.000,1.14825,1.14877,1.14725,1.14815,143867296.875
03.07.2003 19:00:00.000,1.14792,1.14865,1.14773,1.14825,104854601.5625
03.07.2003 20:00:00.000,1.14847,1.15031,1.14839,1.14915,63550199.2188
03.07.2003 21:00:00.000,1.14865,1.14956,1.14837,1.14916,28832099.6094
03.07.2003 22:00:00.000,1.14914,1.14999,1.14908,1.14955,26303599.6094
03.07.2003 23:00:00.000,1.14936,1.14958,1.14852,1.14915,29528199.2188
04.07.2003 00:00:00.000,1.14888,1.14929,1.14777,1.14813,28033599.6094
04.07.2003 01:00:00.000,1.14777,1.14814,1.14672,1.14701,30420599.6094
04.07.2003 02:00:00.000,1.14721,1.14746,1.14611,1.14648,29680599.6094
04.07.2003 03:00:00.000,1.14626,1.14730,1.14595,1.14685,27940300.7813
04.07.2003 04:00:00.000,1.14696,1.14732,1.14647,1.14680,28428400.3906
04.07.2003 05:00:00.000,1.14673,1.14702,1.14600,1.14668,25766199.2188
04.07.2003 06:00:00.000,1.14667,1.14732,1.14642,1.14710,28968300.7813
04.07.2003 07:00:00.000,1.14687,1.14705,1.14561,1.14626,27518599.6094
04.07.2003 08:00:00.000,1.14635,1.14779,1.14554,1.14721,27221500
04.07.2003 09:00:00.000,1.14758,1.14872,1.14700,1.14747,26740800.7813
04.07.2003 10:00:00.000,1.14747,1.14830,1.14657,1.14707,28845000
04.07.2003 11:00:00.000,1.14712,1.14744,1.14588,1.14663,26960199.2188
04.07.2003 12:00:00.000,1.14656,1.14738,1.14552,1.14563,29305699.2188
04.07.2003 13:00:00.000,1.14562,1.14646,1.14462,1.14605,27530400.3906
04.07.2003 14:00:00.000,1.14607,1.14757,1.14527,1.14702,27144000
04.07.2003 15:00:00.000,1.14716,1.14852,1.14659,1.14846,26933400.3906
04.07.2003 16:00:00.000,1.14800,1.14897,1.14681,1.14878,295263812.5
04.07.2003 17:00:00.000,1.14882,1.14933,1.14837,1.14912,138115203.125
04.07.2003 18:00:00.000,1.14908,1.14924,1.14844,1.14868,147326093.75
04.07.2003 19:00:00.000,1.14860,1.14905,1.14825,1.14861,104234000
04.07.2003 20:00:00.000,1.14891,1.14895,1.14818,1.14862,64771898.4375
04.07.2003 21:00:00.000,1.14862,1.14862,1.14862,1.14862,0
04.07.2003 22:00:00.000,1.14862,1.14862,1.14862,1.14862,0
04.07.2003 23:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 00:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 01:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 02:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 03:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 04:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 05:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 06:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 07:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 08:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 09:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 10:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 11:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 12:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 13:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 14:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 15:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 16:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 17:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 18:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 19:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 20:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 21:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 22:00:00.000,1.14862,1.14862,1.14862,1.14862,0
05.07.2003 23:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 00:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 01:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 02:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 03:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 04:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 05:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 06:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 07:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 08:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 09:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 10:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 11:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 12:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 13:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 14:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 15:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 16:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 17:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 18:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 19:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 20:00:00.000,1.14862,1.14862,1.14862,1.14862,0
06.07.2003 21:00:00.000,1.14800,1.14854,1.14736,1.14793,29005699.2188
06.07.2003 22:00:00.000,1.14790,1.14817,1.14732,1.14758,26877400.3906
06.07.2003 23:00:00.000,1.14756,1.14799,1.14653,1.14663,29206400.3906
07.07.2003 00:00:00.000,1.14641,1.14681,1.14569,1.14664,28700900.3906
07.07.2003 01:00:00.000,1.14674,1.14693,1.14606,1.14662,31378300.7813
07.07.2003 02:00:00.000,1.14628,1.14675,1.14551,1.14621,30255599.6094
07.07.2003 03:00:00.000,1.14642,1.14693,1.14575,1.14604,27392099.6094
07.07.2003 04:00:00.000,1.14593,1.14662,1.14510,1.14562,26582900.3906
07.07.2003 05:00:00.000,1.14516,1.14583,1.14438,1.14508,26558000
07.07.2003 06:00:00.000,1.14479,1.14642,1.14479,1.14569,28185900.3906
07.07.2003 07:00:00.000,1.14545,1.14576,1.14089,1.14240,26864900.3906
